molecule_id,family,cv_fold,true_lbl,class_lbl,score
EC6F,sigma_profile,3,5,5,0.32935638049376503
EC8F,sigma_profile,3,2,2,0.4134014764338444
EC8F,sigma_profile,3,2,4,0.5541169789892106
EC8F,sigma_profile,3,2,5,0.03248154457694492
1O(M-O1)PEPEBNO2,sigma_profile,3,4,2,0.5896509121497292
1O(M-O1)PEPEBNO2,sigma_profile,3,4,4,0.4057357657326113
1O(M-O1)PEPEBNO2,sigma_profile,3,4,5,0.004613322117659429
1O(M-O6)PEPEBNO2,sigma_profile,3,4,2,0.8940450708290243
1O(M-O6)PEPEBNO2,sigma_profile,3,4,4,0.1045479689266216
1O(M-O6)PEPEBNO2,sigma_profile,3,4,5,0.001406960244354121
5-2,sigma_profile,3,4,2,0.33851639228204766
5-2,sigma_profile,3,4,4,0.6163034663852026
5-2,sigma_profile,3,4,5,0.04518014133274981
5-3,sigma_profile,3,4,2,0.46132290565412887
5-3,sigma_profile,3,4,4,0.52079379434205
5-3,sigma_profile,3,4,5,0.01788330000382122
6-8,sigma_profile,3,2,2,0.7848550277606416
6-8,sigma_profile,3,2,4,0.12631091918568785
6-8,sigma_profile,3,2,5,0.08883405305367058
NT3F-5,sigma_profile,3,2,2,0.3054833814878713
NT3F-5,sigma_profile,3,2,4,0.40267933234945646
NT3F-5,sigma_profile,3,2,5,0.2918372861626723
Sulfur-7,sigma_profile,3,4,2,0.3883620844671949
Sulfur-7,sigma_profile,3,4,4,0.32550918877447044
Sulfur-7,sigma_profile,3,4,5,0.2861287267583346
Sulfur-15,sigma_profile,3,5,2,0.6878370838757671
Sulfur-15,sigma_profile,3,5,4,0.1707271712851032
Sulfur-15,sigma_profile,3,5,5,0.14143574483912963
EST-3,sigma_profile,3,5,2,0.496253955547773
EST-3,sigma_profile,3,5,4,0.3325286738127103
EST-3,sigma_profile,3,5,5,0.1712173706395167
S4,sigma_profile,3,2,2,0.16602221980176451
S4,sigma_profile,3,2,4,0.8148622154449406
S4,sigma_profile,3,2,5,0.01911556475329485
S7,sigma_profile,3,2,2,0.28224473588186055
S7,sigma_profile,3,2,4,0.43272016999720964
S7,sigma_profile,3,2,5,0.2850350941209298
S8,sigma_profile,3,4,2,0.17518993229624272
S8,sigma_profile,3,4,4,0.6902682309163264
S8,sigma_profile,3,4,5,0.1345418367874309
2-2-Z0,sigma_profile,3,4,2,0.7104860589967096
2-2-Z0,sigma_profile,3,4,4,0.2827599145644519
2-2-Z0,sigma_profile,3,4,5,0.006754026438838538
SCUT7a,sigma_profile,3,5,2,0.2763135249428368
SCUT7a,sigma_profile,3,5,4,0.26486858603987906
SCUT7a,sigma_profile,3,5,5,0.4588178890172842
M-0-1,sigma_profile,3,4,2,0.021901587263384637
M-0-1,sigma_profile,3,4,4,0.43744208714906313
M-0-1,sigma_profile,3,4,5,0.5406563255875523
Li-1a,sigma_profile,3,2,2,0.5676341868303235
Li-1a,sigma_profile,3,2,4,0.25432617334876
Li-1a,sigma_profile,3,2,5,0.17803963982091656
Li-3a,sigma_profile,3,2,2,0.457286432160804
Li-3a,sigma_profile,3,2,4,0.3567975010186065
Li-3a,sigma_profile,3,2,5,0.18591606682058945
Li-4b,sigma_profile,3,4,2,0.38288630564218884
Li-4b,sigma_profile,3,4,4,0.17790757017295153
Li-4b,sigma_profile,3,4,5,0.43920612418485966
Li-6b,sigma_profile,3,4,2,0.8398154251812788
Li-6b,sigma_profile,3,4,4,0.08305866842452207
Li-6b,sigma_profile,3,4,5,0.07712590639419908
Li-8,sigma_profile,3,4,2,0.3855015453779152
Li-8,sigma_profile,3,4,4,0.22127001966844623
Li-8,sigma_profile,3,4,5,0.39322843495363874
Li-9c,sigma_profile,3,4,2,0.6682419659735349
Li-9c,sigma_profile,3,4,4,0.1290170132325142
Li-9c,sigma_profile,3,4,5,0.20274102079395084
Li-13b,sigma_profile,3,2,2,0.6742249340369393
Li-13b,sigma_profile,3,2,4,0.3161279683377308
Li-13b,sigma_profile,3,2,5,0.009647097625329814
Li-14,sigma_profile,3,2,2,0.8310064870981748
Li-14,sigma_profile,3,2,4,0.13512375488506123
Li-14,sigma_profile,3,2,5,0.03386975801676382
Li-20,sigma_profile,3,2,2,0.137695194286406
Li-20,sigma_profile,3,2,4,0.423253843360368
Li-20,sigma_profile,3,2,5,0.439050962353226
RT08062,sigma_profile,4,2,2,0.9045130035696073
RT08062,sigma_profile,4,2,4,0.07585415604283528
RT08062,sigma_profile,4,2,5,0.01963284038755737
06100KW,sigma_profile,4,2,2,0.962833539719428
06100KW,sigma_profile,4,2,4,0.01692083255585147
06100KW,sigma_profile,4,2,5,0.02024562772472053
07088KW,sigma_profile,4,2,2,0.5175139258292768
07088KW,sigma_profile,4,2,4,0.4110001505495057
07088KW,sigma_profile,4,2,5,0.07148592362121745
08117KW,sigma_profile,4,2,2,0.4671916010498688
08117KW,sigma_profile,4,2,4,0.5328083989501312
08117KW,sigma_profile,4,2,5,0.0
09078KW,sigma_profile,4,2,2,0.6230166137763674
09078KW,sigma_profile,4,2,4,0.3724099309314916
09078KW,sigma_profile,4,2,5,0.004573455292141125
07039KW,sigma_profile,4,2,2,0.4971724584502482
07039KW,sigma_profile,4,2,4,0.3698683358515001
07039KW,sigma_profile,4,2,5,0.13295920569825168
Acid2,sigma_profile,4,2,2,0.2600104464530751
Acid2,sigma_profile,4,2,4,0.31326079835689685
Acid2,sigma_profile,4,2,5,0.42672875519002806
Acid3,sigma_profile,4,2,2,0.3951883892185601
Acid3,sigma_profile,4,2,4,0.286203260170158
Acid3,sigma_profile,4,2,5,0.3186083506112819
PCH-3,sigma_profile,4,2,2,0.5177206122798549
PCH-3,sigma_profile,4,2,4,0.04823338887245207
PCH-3,sigma_profile,4,2,5,0.434045998847693
PCH-8,sigma_profile,4,2,2,0.5678483204188923
PCH-8,sigma_profile,4,2,4,0.22243101154909947
PCH-8,sigma_profile,4,2,5,0.2097206680320081
CCH-7,sigma_profile,4,2,2,0.999332825009531
CCH-7,sigma_profile,4,2,4,0.0
CCH-7,sigma_profile,4,2,5,0.0006671749904689286
CCH-301,sigma_profile,4,2,2,0.9688875592974058
CCH-301,sigma_profile,4,2,4,0.01794948502072738
CCH-301,sigma_profile,4,2,5,0.013162955681866746
PYP606,sigma_profile,4,2,2,1.0
PYP606,sigma_profile,4,2,4,0.0
PYP606,sigma_profile,4,2,5,0.0
PYP607,sigma_profile,4,2,2,1.0
PYP607,sigma_profile,4,2,4,0.0
PYP607,sigma_profile,4,2,5,0.0
RO-CM-1510,sigma_profile,4,2,2,1.0
RO-CM-1510,sigma_profile,4,2,4,0.0
RO-CM-1510,sigma_profile,4,2,5,0.0
Comp92,sigma_profile,4,2,2,1.0
Comp92,sigma_profile,4,2,4,0.0
Comp92,sigma_profile,4,2,5,0.0
Comp119,sigma_profile,4,2,2,1.0
Comp119,sigma_profile,4,2,4,0.0
Comp119,sigma_profile,4,2,5,0.0
HP5N,sigma_profile,4,2,2,0.9972723730354592
HP5N,sigma_profile,4,2,4,0.00272762696454085
HP5N,sigma_profile,4,2,5,0.0
DIO,sigma_profile,4,5,2,0.17099798267473595
DIO,sigma_profile,4,5,4,0.2624896167081998
DIO,sigma_profile,4,5,5,0.5665124006170641
1O(M-O3)PEPEBNO2,sigma_profile,4,4,2,0.4322886395135691
1O(M-O3)PEPEBNO2,sigma_profile,4,4,4,0.5642687888407029
1O(M-O3)PEPEBNO2,sigma_profile,4,4,5,0.003442571645728082
1O(M-O8)PEPEBNO2,sigma_profile,4,4,2,0.7327391024571606
1O(M-O8)PEPEBNO2,sigma_profile,4,4,4,0.26359064801353704
1O(M-O8)PEPEBNO2,sigma_profile,4,4,5,0.0036702495293024144
5-4,sigma_profile,4,4,2,0.6825758495428951
5-4,sigma_profile,4,4,4,0.2519913715016762
5-4,sigma_profile,4,4,5,0.06543277895542876
5-8,sigma_profile,4,4,2,0.6030918569117382
5-8,sigma_profile,4,4,4,0.2822218227575049
5-8,sigma_profile,4,4,5,0.11468632033075678
6-1,sigma_profile,4,4,2,0.48570733487410295
6-1,sigma_profile,4,4,4,0.5142926651258971
6-1,sigma_profile,4,4,5,0.0
NT3F-2,sigma_profile,4,2,2,0.287819981684183
NT3F-2,sigma_profile,4,2,4,0.7088221185295016
NT3F-2,sigma_profile,4,2,5,0.0033578997863154686
NT3F-3,sigma_profile,4,2,2,0.3922903111643481
NT3F-3,sigma_profile,4,2,4,0.5888438189094274
NT3F-3,sigma_profile,4,2,5,0.018865869926224375
NT3F-7,sigma_profile,4,2,2,0.7539778381041629
NT3F-7,sigma_profile,4,2,4,0.2028769889190521
NT3F-7,sigma_profile,4,2,5,0.04314517297678508
Sulfur-2,sigma_profile,4,5,2,0.40980862361606385
Sulfur-2,sigma_profile,4,5,4,0.5518226693034772
Sulfur-2,sigma_profile,4,5,5,0.03836870708045906
Sulfur-13,sigma_profile,4,2,2,0.191157941024752
Sulfur-13,sigma_profile,4,2,4,0.7964702798237677
Sulfur-13,sigma_profile,4,2,5,0.012371779151480302
Sulfur-19,sigma_profile,4,2,2,0.3434046217884312
Sulfur-19,sigma_profile,4,2,4,0.4210474379216306
Sulfur-19,sigma_profile,4,2,5,0.2355479402899383
DIO-1,sigma_profile,4,5,2,0.2052961476160293
DIO-1,sigma_profile,4,5,4,0.3500246496232129
DIO-1,sigma_profile,4,5,5,0.44467920276075773
DIO-3,sigma_profile,4,5,2,0.7956040721631634
DIO-3,sigma_profile,4,5,4,0.11907441393400048
DIO-3,sigma_profile,4,5,5,0.08532151390283596
EST-4,sigma_profile,4,4,2,0.1539686024810627
EST-4,sigma_profile,4,4,4,0.11362388846196071
EST-4,sigma_profile,4,4,5,0.7324075090569766
2-2-Z2,sigma_profile,4,2,2,0.3521536670547148
2-2-Z2,sigma_profile,4,2,4,0.5646100116414435
2-2-Z2,sigma_profile,4,2,5,0.08323632130384168
SCUT22c,sigma_profile,4,5,2,0.44209586186364996
SCUT22c,sigma_profile,4,5,4,0.3237570705567133
SCUT22c,sigma_profile,4,5,5,0.23414706757963685
M-1-1,sigma_profile,4,4,2,0.21879636498516322
M-1-1,sigma_profile,4,4,4,0.36707158753709196
M-1-1,sigma_profile,4,4,5,0.4141320474777448
M-1-2,sigma_profile,4,4,2,0.14726470897063457
M-1-2,sigma_profile,4,4,4,0.4033373000595009
M-1-2,sigma_profile,4,4,5,0.44939799096986455
Li-1c,sigma_profile,4,4,2,0.5229173551618069
Li-1c,sigma_profile,4,4,4,0.27938073569413024
Li-1c,sigma_profile,4,4,5,0.19770190914406288
Li-12a,sigma_profile,4,4,2,0.54196640740951
Li-12a,sigma_profile,4,4,4,0.4436703676369209
Li-12a,sigma_profile,4,4,5,0.014363224953568905
Li-12b,sigma_profile,4,2,2,0.9089972969494142
Li-12b,sigma_profile,4,2,4,0.09100270305058565
Li-12b,sigma_profile,4,2,5,0.0
Li-12c,sigma_profile,4,2,2,0.9666752444673186
Li-12c,sigma_profile,4,2,4,0.03332475553268142
Li-12c,sigma_profile,4,2,5,0.0
Li-13a,sigma_profile,4,2,2,0.8052984672640908
Li-13a,sigma_profile,4,2,4,0.19281621859850154
Li-13a,sigma_profile,4,2,5,0.0018853141374075705
Li-16,sigma_profile,4,4,2,0.33220820749689106
Li-16,sigma_profile,4,4,4,0.5720376621069461
Li-16,sigma_profile,4,4,5,0.09575413039616272
Li-21,sigma_profile,4,2,2,0.5641871625674865
Li-21,sigma_profile,4,2,4,0.21145770845830833
Li-21,sigma_profile,4,2,5,0.22435512897420515
Li-23,sigma_profile,4,4,2,0.3527315914489311
Li-23,sigma_profile,4,4,4,0.32066508313539194
Li-23,sigma_profile,4,4,5,0.326603325415677
Li-24,sigma_profile,4,2,2,0.36427595804448115
Li-24,sigma_profile,4,2,4,0.389660593253099
Li-24,sigma_profile,4,2,5,0.24606344870241992
Li-29,sigma_profile,4,2,2,0.6655986018060005
Li-29,sigma_profile,4,2,4,0.2752694436353044
Li-29,sigma_profile,4,2,5,0.05913195455869502
06115KW,sigma_profile,5,2,2,0.9679572763684913
06115KW,sigma_profile,5,2,4,0.03204272363150868
06115KW,sigma_profile,5,2,5,0.0
MJ01041,sigma_profile,5,2,2,0.7916630557240663
MJ01041,sigma_profile,5,2,4,0.19533755091429067
MJ01041,sigma_profile,5,2,5,0.012999393361643123
RT08050,sigma_profile,5,2,2,0.4850746268656716
RT08050,sigma_profile,5,2,4,0.3878580072609923
RT08050,sigma_profile,5,2,5,0.127067365873336
07031KW,sigma_profile,5,2,2,0.732784702892412
07031KW,sigma_profile,5,2,4,0.10928234297470654
07031KW,sigma_profile,5,2,5,0.15793295413288153
PR09089,sigma_profile,5,2,2,0.96997184860807
PR09089,sigma_profile,5,2,4,0.013137316233969345
PR09089,sigma_profile,5,2,5,0.01689083515796059
06107KW,sigma_profile,5,2,2,0.9517275788948485
06107KW,sigma_profile,5,2,4,0.021610328052887613
06107KW,sigma_profile,5,2,5,0.026662093052263938
06101KW,sigma_profile,5,2,2,0.9940093188373641
06101KW,sigma_profile,5,2,4,0.0059906811626359
06101KW,sigma_profile,5,2,5,0.0
06131KW,sigma_profile,5,2,2,0.9758820902188476
06131KW,sigma_profile,5,2,4,0.0241179097811523
06131KW,sigma_profile,5,2,5,0.0
07056KW,sigma_profile,5,2,2,0.9720953002610966
07056KW,sigma_profile,5,2,4,0.020561357702349868
07056KW,sigma_profile,5,2,5,0.007343342036553524
08125KW,sigma_profile,5,2,2,0.9834983498349834
08125KW,sigma_profile,5,2,4,0.0165016501650165
08125KW,sigma_profile,5,2,5,0.0
08128KW,sigma_profile,5,2,2,0.46647555936115553
08128KW,sigma_profile,5,2,4,0.45813633148430805
08128KW,sigma_profile,5,2,5,0.07538810915453631
07038KW,sigma_profile,5,2,2,0.7678526527533316
07038KW,sigma_profile,5,2,4,0.10626728689967312
07038KW,sigma_profile,5,2,5,0.12588006034699523
Acid1,sigma_profile,5,2,2,0.16472628189249441
Acid1,sigma_profile,5,2,4,0.7795392618280901
Acid1,sigma_profile,5,2,5,0.0557344562794154
7OCB,sigma_profile,5,2,2,0.7455583756345178
7OCB,sigma_profile,5,2,4,0.25444162436548223
7OCB,sigma_profile,5,2,5,0.0
Comp36,sigma_profile,5,2,2,0.9905555378891467
Comp36,sigma_profile,5,2,4,0.008013483003148154
Comp36,sigma_profile,5,2,5,0.0014309791077050274
Comp49,sigma_profile,5,2,2,0.8260087203266663
Comp49,sigma_profile,5,2,4,0.15841926776939583
Comp49,sigma_profile,5,2,5,0.015572011903937989
Comp93,sigma_profile,5,2,2,1.0
Comp93,sigma_profile,5,2,4,0.0
Comp93,sigma_profile,5,2,5,0.0
HP33,sigma_profile,5,2,2,0.952113309352518
HP33,sigma_profile,5,2,4,0.027652877697841728
HP33,sigma_profile,5,2,5,0.020233812949640287
RM734,sigma_profile,5,4,2,0.8240135049588521
RM734,sigma_profile,5,4,4,0.1759864950411479
RM734,sigma_profile,5,4,5,0.0
EC2F,sigma_profile,5,5,2,0.5512085143065548
EC2F,sigma_profile,5,5,4,0.2443884486588641
EC2F,sigma_profile,5,5,5,0.20440303703458107
EC4F,sigma_profile,5,2,2,0.5348214914442645
EC4F,sigma_profile,5,2,4,0.25286951623125137
EC4F,sigma_profile,5,2,5,0.2123089923244842
EC7F,sigma_profile,5,2,2,0.4721234106998204
EC7F,sigma_profile,5,2,4,0.04289789736906984
EC7F,sigma_profile,5,2,5,0.4849786919311098
RM734-2,sigma_profile,5,4,2,0.6669399803214169
RM734-2,sigma_profile,5,4,4,0.3168251885864218
RM734-2,sigma_profile,5,4,5,0.016234831092161367
5-5,sigma_profile,5,4,2,0.3797752808988764
5-5,sigma_profile,5,4,4,0.6202247191011236
5-5,sigma_profile,5,4,5,0.0
5-7,sigma_profile,5,4,2,0.4894556625812026
5-7,sigma_profile,5,4,4,0.4831834618707799
5-7,sigma_profile,5,4,5,0.027360875548017534
6-3,sigma_profile,5,2,2,0.17145695591106846
6-3,sigma_profile,5,2,4,0.8208351889280944
6-3,sigma_profile,5,2,5,0.007707855160837244
6-4,sigma_profile,5,2,2,0.5887894488930758
6-4,sigma_profile,5,2,4,0.41121055110692417
6-4,sigma_profile,5,2,5,0.0
6-9,sigma_profile,5,2,2,0.3286329276973662
6-9,sigma_profile,5,2,4,0.5844208670892512
6-9,sigma_profile,5,2,5,0.0869462052133826
3JK,sigma_profile,5,5,2,0.22610386352232817
3JK,sigma_profile,5,5,4,0.762606623181134
3JK,sigma_profile,5,5,5,0.011289513296537884
NT3-1,sigma_profile,5,4,2,0.5507503126302625
NT3-1,sigma_profile,5,4,4,0.3961025427261359
NT3-1,sigma_profile,5,4,5,0.0531471446436015
NT3-2,sigma_profile,5,4,2,0.1354516753233527
NT3-2,sigma_profile,5,4,4,0.8034423057337814
NT3-2,sigma_profile,5,4,5,0.06110601894286587
NT3-6,sigma_profile,5,4,2,0.31081620435042906
NT3-6,sigma_profile,5,4,4,0.6817002594292556
NT3-6,sigma_profile,5,4,5,0.007483536220315306
Sulfur-14,sigma_profile,5,5,2,0.6475227098792133
Sulfur-14,sigma_profile,5,5,4,0.34798522610055566
Sulfur-14,sigma_profile,5,5,5,0.004492064020230925
DIO-2,sigma_profile,5,5,2,0.6860889549817494
DIO-2,sigma_profile,5,5,4,0.3002230634040827
DIO-2,sigma_profile,5,5,5,0.013687981614167906
S2,sigma_profile,5,4,2,0.2533619177548236
S2,sigma_profile,5,4,4,0.3607483921262912
S2,sigma_profile,5,4,5,0.3858896901188852
S5,sigma_profile,5,4,2,0.9214731395525796
S5,sigma_profile,5,4,4,0.022371024197230256
S5,sigma_profile,5,4,5,0.05615583625019024
S6,sigma_profile,5,2,2,0.8000813058978047
S6,sigma_profile,5,2,4,0.13659390831196447
S6,sigma_profile,5,2,5,0.06332478579023078
1-2-Z1,sigma_profile,5,4,2,0.5435167690127538
1-2-Z1,sigma_profile,5,4,4,0.444526452527161
1-2-Z1,sigma_profile,5,4,5,0.011956778460085025
SCUT22d,sigma_profile,5,5,2,0.8069671767247758
SCUT22d,sigma_profile,5,5,4,0.14108976825406222
SCUT22d,sigma_profile,5,5,5,0.05194305502116199
M-2-2,sigma_profile,5,4,2,0.10195681084161864
M-2-2,sigma_profile,5,4,4,0.8524475967323158
M-2-2,sigma_profile,5,4,5,0.04559559242606547
Li-5b,sigma_profile,5,4,2,0.7009608954278272
Li-5b,sigma_profile,5,4,4,0.15965647108514305
Li-5b,sigma_profile,5,4,5,0.13938263348702967
Li-9a,sigma_profile,5,2,2,0.8327736736064473
Li-9a,sigma_profile,5,2,4,0.16722632639355273
Li-9a,sigma_profile,5,2,5,0.0
Li-9b,sigma_profile,5,2,2,0.86044912923923
Li-9b,sigma_profile,5,2,4,0.08799266727772685
Li-9b,sigma_profile,5,2,5,0.05155820348304308
Li-10b,sigma_profile,5,2,2,0.9155481532281767
Li-10b,sigma_profile,5,2,4,0.07269520917017733
Li-10b,sigma_profile,5,2,5,0.01175663760164593
Li-11c,sigma_profile,5,2,2,0.3373313343328336
Li-11c,sigma_profile,5,2,4,0.6626686656671665
Li-11c,sigma_profile,5,2,5,0.0
Li-17a,sigma_profile,5,2,2,0.9926552414867572
Li-17a,sigma_profile,5,2,4,0.007344758513242822
Li-17a,sigma_profile,5,2,5,0.0
Li-18,sigma_profile,5,2,2,0.8861980282897556
Li-18,sigma_profile,5,2,4,0.11380197171024431
Li-18,sigma_profile,5,2,5,0.0
06121KW,graphmol_conf0,1,2,2,0.9786324786324786
06121KW,graphmol_conf0,1,2,4,0.0014245014245014244
06121KW,graphmol_conf0,1,2,5,0.019943019943019943
MJ01077,graphmol_conf0,1,2,2,0.9940273037542663
MJ01077,graphmol_conf0,1,2,4,0.0
MJ01077,graphmol_conf0,1,2,5,0.00597269624573379
MJ01075,graphmol_conf0,1,2,2,0.999333777481679
MJ01075,graphmol_conf0,1,2,4,0.0
MJ01075,graphmol_conf0,1,2,5,0.0006662225183211193
MJ01066,graphmol_conf0,1,2,2,0.9864877633941225
MJ01066,graphmol_conf0,1,2,4,0.004252102428422942
MJ01066,graphmol_conf0,1,2,5,0.009260134177454407
PR10004,graphmol_conf0,1,2,2,0.9973404255319149
PR10004,graphmol_conf0,1,2,4,0.0
PR10004,graphmol_conf0,1,2,5,0.0026595744680851063
08141KW,graphmol_conf0,1,2,2,0.9986684420772303
08141KW,graphmol_conf0,1,2,4,0.0
08141KW,graphmol_conf0,1,2,5,0.0013315579227696404
07099KW,graphmol_conf0,1,2,2,1.0
07099KW,graphmol_conf0,1,2,4,0.0
07099KW,graphmol_conf0,1,2,5,0.0
AF01009,graphmol_conf0,1,2,2,0.9986684420772303
AF01009,graphmol_conf0,1,2,4,0.0
AF01009,graphmol_conf0,1,2,5,0.0013315579227696404
RT09068,graphmol_conf0,1,2,2,0.954689449937602
RT09068,graphmol_conf0,1,2,4,0.004319861764423539
RT09068,graphmol_conf0,1,2,5,0.04099068829797446
07004KW,graphmol_conf0,1,2,2,0.9720545910314734
07004KW,graphmol_conf0,1,2,4,0.0
07004KW,graphmol_conf0,1,2,5,0.0279454089685266
08116KW,graphmol_conf0,1,2,2,0.9913833917242686
08116KW,graphmol_conf0,1,2,4,0.0
08116KW,graphmol_conf0,1,2,5,0.008616608275731465
08118KW,graphmol_conf0,1,2,2,0.9986665396704448
08118KW,graphmol_conf0,1,2,4,0.0
08118KW,graphmol_conf0,1,2,5,0.0013334603295551957
08131KW,graphmol_conf0,1,2,2,0.9738439981317142
08131KW,graphmol_conf0,1,2,4,0.0
08131KW,graphmol_conf0,1,2,5,0.02615600186828585
09079KW,graphmol_conf0,1,2,2,0.9630841121495326
09079KW,graphmol_conf0,1,2,4,0.033644859813084106
09079KW,graphmol_conf0,1,2,5,0.0032710280373831773
Acid4,graphmol_conf0,1,2,2,0.8207844510593592
Acid4,graphmol_conf0,1,2,4,0.02232533706881457
Acid4,graphmol_conf0,1,2,5,0.1568902118718263
6CB,graphmol_conf0,1,2,2,0.9957203994293866
6CB,graphmol_conf0,1,2,4,0.00427960057061341
6CB,graphmol_conf0,1,2,5,0.0
PCH-4,graphmol_conf0,1,2,2,0.9738805970149254
PCH-4,graphmol_conf0,1,2,4,0.0
PCH-4,graphmol_conf0,1,2,5,0.026119402985074626
PCH-5,graphmol_conf0,1,2,2,1.0
PCH-5,graphmol_conf0,1,2,4,0.0
PCH-5,graphmol_conf0,1,2,5,0.0
PCH-7,graphmol_conf0,1,2,2,0.9965831435079727
PCH-7,graphmol_conf0,1,2,4,0.0014236902050113896
PCH-7,graphmol_conf0,1,2,5,0.0019931662870159455
Comp89,graphmol_conf0,1,2,2,0.9413293724470849
Comp89,graphmol_conf0,1,2,4,0.022279985146676565
Comp89,graphmol_conf0,1,2,5,0.03639064240623839
Comp120,graphmol_conf0,1,2,2,0.9919697685403875
Comp120,graphmol_conf0,1,2,4,0.0014170996693434108
Comp120,graphmol_conf0,1,2,5,0.006613131790269251
EC5F,graphmol_conf0,1,5,2,0.496127562642369
EC5F,graphmol_conf0,1,5,4,0.19134396355353075
EC5F,graphmol_conf0,1,5,5,0.3125284738041002
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,2,0.07779276008712789
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,4,0.8510527953531791
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,5,0.07115444455969297
RM734-3,graphmol_conf0,1,2,2,0.7650475184794087
RM734-3,graphmol_conf0,1,2,4,0.175818373812038
RM734-3,graphmol_conf0,1,2,5,0.05913410770855333
6-2,graphmol_conf0,1,2,2,0.7066891959049796
6-2,graphmol_conf0,1,2,4,0.22512672696551037
6-2,graphmol_conf0,1,2,5,0.06818407712950998
6-5,graphmol_conf0,1,2,2,0.6925693084613006
6-5,graphmol_conf0,1,2,4,0.26125940430794603
6-5,graphmol_conf0,1,2,5,0.04617128723075337
6-6,graphmol_conf0,1,2,2,0.5208458488525772
6-6,graphmol_conf0,1,2,4,0.38748047578997963
6-6,graphmol_conf0,1,2,5,0.09167367535744324
UUQU-4-N,graphmol_conf0,1,2,2,0.201712959257184
UUQU-4-N,graphmol_conf0,1,2,4,0.5523092932041943
UUQU-4-N,graphmol_conf0,1,2,5,0.24597774753862164
NT3-3,graphmol_conf0,1,4,2,0.08716179408026148
NT3-3,graphmol_conf0,1,4,4,0.8511893953150536
NT3-3,graphmol_conf0,1,4,5,0.06164881060468494
NT3-4,graphmol_conf0,1,4,2,0.21884118382659445
NT3-4,graphmol_conf0,1,4,4,0.6659024593580659
NT3-4,graphmol_conf0,1,4,5,0.11525635681533974
NT3-7,graphmol_conf0,1,4,2,0.27145643693107935
NT3-7,graphmol_conf0,1,4,4,0.48276983094928483
NT3-7,graphmol_conf0,1,4,5,0.2457737321196359
NT3F-1,graphmol_conf0,1,4,2,0.24601956646844425
NT3F-1,graphmol_conf0,1,4,4,0.5941876079033186
NT3F-1,graphmol_conf0,1,4,5,0.1597928256282371
NT3F-4,graphmol_conf0,1,2,2,0.3810434307566239
NT3F-4,graphmol_conf0,1,2,4,0.5749795137940453
NT3F-4,graphmol_conf0,1,2,5,0.04397705544933078
EST-1,graphmol_conf0,1,4,2,0.48397367862449586
EST-1,graphmol_conf0,1,4,4,0.3072596051793674
EST-1,graphmol_conf0,1,4,5,0.20876671619613668
S3,graphmol_conf0,1,4,2,0.27944111776447106
S3,graphmol_conf0,1,4,4,0.658682634730539
S3,graphmol_conf0,1,4,5,0.06187624750499002
O5,graphmol_conf0,1,4,2,0.64421120274178
O5,graphmol_conf0,1,4,4,0.3325479275998715
O5,graphmol_conf0,1,4,5,0.02324086965834851
SCUT1a,graphmol_conf0,1,5,2,0.27186956881569146
SCUT1a,graphmol_conf0,1,5,4,0.2594554332533312
SCUT1a,graphmol_conf0,1,5,5,0.46867499793097744
SCUT22b,graphmol_conf0,1,5,2,0.4335433543354336
SCUT22b,graphmol_conf0,1,5,4,0.34803480348034804
SCUT22b,graphmol_conf0,1,5,5,0.21842184218421842
M-0-0,graphmol_conf0,1,4,2,0.27235253704975954
M-0-0,graphmol_conf0,1,4,4,0.6610069682991462
M-0-0,graphmol_conf0,1,4,5,0.06664049465109431
M-1-0,graphmol_conf0,1,5,2,0.5365064695009242
M-1-0,graphmol_conf0,1,5,4,0.421441774491682
M-1-0,graphmol_conf0,1,5,5,0.04205175600739371
M-2-0,graphmol_conf0,1,5,2,0.22066458982346834
M-2-0,graphmol_conf0,1,5,4,0.6957424714434061
M-2-0,graphmol_conf0,1,5,5,0.08359293873312565
M-2-1,graphmol_conf0,1,4,2,0.0565725324257198
M-2-1,graphmol_conf0,1,4,4,0.9286174225002298
M-2-1,graphmol_conf0,1,4,5,0.014810045074050223
Li-2a,graphmol_conf0,1,4,2,0.5445430448311629
Li-2a,graphmol_conf0,1,4,4,0.24893396335138873
Li-2a,graphmol_conf0,1,4,5,0.20652299181744843
Li-4a,graphmol_conf0,1,2,2,0.4157369348209043
Li-4a,graphmol_conf0,1,2,4,0.40340575455079275
Li-4a,graphmol_conf0,1,2,5,0.18085731062830301
Li-5c,graphmol_conf0,1,4,2,0.2632526325263253
Li-5c,graphmol_conf0,1,4,4,0.6561065610656107
Li-5c,graphmol_conf0,1,4,5,0.08064080640806408
Li-11a,graphmol_conf0,1,2,2,0.5268888468093165
Li-11a,graphmol_conf0,1,2,4,0.3465252793031623
Li-11a,graphmol_conf0,1,2,5,0.1265858738875213
Li-19,graphmol_conf0,1,2,2,0.833099185164372
Li-19,graphmol_conf0,1,2,4,0.09412756392245011
Li-19,graphmol_conf0,1,2,5,0.07277325091317785
Li-22,graphmol_conf0,1,2,2,0.3415999228022773
Li-22,graphmol_conf0,1,2,4,0.5847727492038984
Li-22,graphmol_conf0,1,2,5,0.07362732799382418
