molecule_id,family,cv_fold,true_lbl,class_lbl,score
07007KW,sigma_profile,5,2,4,0.14015215811427226
07007KW,sigma_profile,5,2,5,0.09300499075184783
07094KW,sigma_profile,5,2,2,0.35986485301408905
07094KW,sigma_profile,5,2,4,0.3336627873991268
07094KW,sigma_profile,5,2,5,0.3064723595867842
07129KW,sigma_profile,5,2,2,0.7787366355803857
07129KW,sigma_profile,5,2,4,0.15812714671460104
07129KW,sigma_profile,5,2,5,0.0631362177050132
07036KW,sigma_profile,5,2,2,0.539862330760323
07036KW,sigma_profile,5,2,4,0.2563583032211031
07036KW,sigma_profile,5,2,5,0.20377936601857394
07035KW,sigma_profile,5,2,2,0.2513217067239314
07035KW,sigma_profile,5,2,4,0.37541990617604104
07035KW,sigma_profile,5,2,5,0.37325838710002757
5CB,sigma_profile,5,2,2,0.15065445438136715
5CB,sigma_profile,5,2,4,0.44615238778270233
5CB,sigma_profile,5,2,5,0.40319315783593057
6OCB,sigma_profile,5,2,2,0.6392776730327836
6OCB,sigma_profile,5,2,4,0.24492910096346454
6OCB,sigma_profile,5,2,5,0.11579322600375185
RO-CM-7037,sigma_profile,5,2,2,0.8293433615454608
RO-CM-7037,sigma_profile,5,2,4,0.09808603305893887
RO-CM-7037,sigma_profile,5,2,5,0.07257060539560027
PYP609,sigma_profile,5,2,2,0.7951166710516426
PYP609,sigma_profile,5,2,4,0.09773074435342545
PYP609,sigma_profile,5,2,5,0.10715258459493182
I35,sigma_profile,5,2,2,0.8178152561408933
I35,sigma_profile,5,2,4,0.09573492231000784
I35,sigma_profile,5,2,5,0.08644982154909875
EC6F,sigma_profile,5,5,2,0.24752341939271752
EC6F,sigma_profile,5,5,4,0.39708361177605783
EC6F,sigma_profile,5,5,5,0.35539296883122473
1O(M-O1)PEPEBNO2,sigma_profile,5,4,2,0.25218851491281913
1O(M-O1)PEPEBNO2,sigma_profile,5,4,4,0.4147637835670687
1O(M-O1)PEPEBNO2,sigma_profile,5,4,5,0.3330477015201121
5-2,sigma_profile,5,4,2,0.32647453116069275
5-2,sigma_profile,5,4,4,0.38815683318671945
5-2,sigma_profile,5,4,5,0.2853686356525878
6-8,sigma_profile,5,2,2,0.4150552684088389
6-8,sigma_profile,5,2,4,0.3095080339943939
6-8,sigma_profile,5,2,5,0.2754366975967672
NT3F-5,sigma_profile,5,2,2,0.210104096384582
NT3F-5,sigma_profile,5,2,4,0.41379720139727777
NT3F-5,sigma_profile,5,2,5,0.37609870221814035
EST-3,sigma_profile,5,5,2,0.2783617228048894
EST-3,sigma_profile,5,5,4,0.3494517128279733
EST-3,sigma_profile,5,5,5,0.3721865643671372
S4,sigma_profile,5,2,2,0.2311084350043355
S4,sigma_profile,5,2,4,0.4271725368445176
S4,sigma_profile,5,2,5,0.34171902815114685
S8,sigma_profile,5,4,2,0.19127916676084497
S8,sigma_profile,5,4,4,0.4436505964250202
S8,sigma_profile,5,4,5,0.3650702368141348
SCUT7a,sigma_profile,5,5,2,0.1410593915774058
SCUT7a,sigma_profile,5,5,4,0.41841889764535023
SCUT7a,sigma_profile,5,5,5,0.44052171077724406
M-0-1,sigma_profile,5,4,2,0.12928571075817402
M-0-1,sigma_profile,5,4,4,0.4086598585302186
M-0-1,sigma_profile,5,4,5,0.4620544307116074
Li-4b,sigma_profile,5,4,2,0.35755042011471805
Li-4b,sigma_profile,5,4,4,0.33290216018307334
Li-4b,sigma_profile,5,4,5,0.3095474197022086
Li-9c,sigma_profile,5,4,2,0.33899884534504166
Li-9c,sigma_profile,5,4,4,0.3401711518563152
Li-9c,sigma_profile,5,4,5,0.3208300027986431
Li-14,sigma_profile,5,2,2,0.36397227558545325
Li-14,sigma_profile,5,2,4,0.3294467599255957
Li-14,sigma_profile,5,2,5,0.30658096448895106
Li-20,sigma_profile,5,2,2,0.06292464561409815
Li-20,sigma_profile,5,2,4,0.44771359930170584
Li-20,sigma_profile,5,2,5,0.48936175508419605
PR07117,sigma_profile,6,2,2,0.6933509464252765
PR07117,sigma_profile,6,2,4,0.15254827947807162
PR07117,sigma_profile,6,2,5,0.154100774096652
06129KW,sigma_profile,6,2,2,0.5259015259616739
06129KW,sigma_profile,6,2,4,0.3066683115708838
06129KW,sigma_profile,6,2,5,0.1674301624674423
06128KW,sigma_profile,6,2,2,0.5969400238918876
06128KW,sigma_profile,6,2,4,0.2592852860313539
06128KW,sigma_profile,6,2,5,0.14377469007675864
06120KW,sigma_profile,6,2,2,0.7404397363256554
06120KW,sigma_profile,6,2,4,0.15676676333295012
06120KW,sigma_profile,6,2,5,0.10279350034139446
MJ01064,sigma_profile,6,2,2,0.46881256731337917
MJ01064,sigma_profile,6,2,4,0.29733571579677726
MJ01064,sigma_profile,6,2,5,0.23385171688984357
01031MR,sigma_profile,6,2,2,0.5984230634511158
01031MR,sigma_profile,6,2,4,0.20996786405357587
01031MR,sigma_profile,6,2,5,0.1916090724953084
MBBA,sigma_profile,6,2,2,0.11151994880952842
MBBA,sigma_profile,6,2,4,0.3989640208007653
MBBA,sigma_profile,6,2,5,0.48951603038970637
Comp114,sigma_profile,6,2,2,0.5327828062077495
Comp114,sigma_profile,6,2,4,0.22353216676396978
Comp114,sigma_profile,6,2,5,0.2436850270282807
BCH5,sigma_profile,6,2,2,0.5672818157792291
BCH5,sigma_profile,6,2,4,0.20111736184647788
BCH5,sigma_profile,6,2,5,0.23160082237429291
HH33,sigma_profile,6,2,2,0.7602604736822853
HH33,sigma_profile,6,2,4,0.12030623746266163
HH33,sigma_profile,6,2,5,0.11943328885505307
DIO,sigma_profile,6,5,2,0.0665445114088519
DIO,sigma_profile,6,5,4,0.4478664445473257
DIO,sigma_profile,6,5,5,0.4855890440438223
EC8F,sigma_profile,6,2,2,0.2576739978211723
EC8F,sigma_profile,6,2,4,0.40839353056353234
EC8F,sigma_profile,6,2,5,0.3339324716152954
1O(M-O6)PEPEBNO2,sigma_profile,6,4,2,0.3100528591081157
1O(M-O6)PEPEBNO2,sigma_profile,6,4,4,0.3693663464402572
1O(M-O6)PEPEBNO2,sigma_profile,6,4,5,0.3205807944516272
5-3,sigma_profile,6,4,2,0.2771314089018478
5-3,sigma_profile,6,4,4,0.40636510064452885
5-3,sigma_profile,6,4,5,0.31650349045362336
Sulfur-7,sigma_profile,6,4,2,0.18307971617813798
Sulfur-7,sigma_profile,6,4,4,0.45121692624345244
Sulfur-7,sigma_profile,6,4,5,0.3657033575784096
Sulfur-15,sigma_profile,6,5,2,0.30423381191172
Sulfur-15,sigma_profile,6,5,4,0.3715748843504881
Sulfur-15,sigma_profile,6,5,5,0.32419130373779176
DIO-3,sigma_profile,6,5,2,0.14322842270827355
DIO-3,sigma_profile,6,5,4,0.4179431069731662
DIO-3,sigma_profile,6,5,5,0.4388284703185602
S7,sigma_profile,6,2,2,0.23104925416444472
S7,sigma_profile,6,2,4,0.43180566351234406
S7,sigma_profile,6,2,5,0.3371450823232112
2-2-Z0,sigma_profile,6,4,2,0.3451030946153703
2-2-Z0,sigma_profile,6,4,4,0.33136018549488283
2-2-Z0,sigma_profile,6,4,5,0.3235367198897468
Li-1a,sigma_profile,6,2,2,0.1740564224598968
Li-1a,sigma_profile,6,2,4,0.4057153706973406
Li-1a,sigma_profile,6,2,5,0.42022820684276263
Li-3a,sigma_profile,6,2,2,0.2689265171581374
Li-3a,sigma_profile,6,2,4,0.40054057713862756
Li-3a,sigma_profile,6,2,5,0.33053290570323507
Li-6b,sigma_profile,6,4,2,0.4483383114434012
Li-6b,sigma_profile,6,4,4,0.2917496229857788
Li-6b,sigma_profile,6,4,5,0.2599120655708201
Li-8,sigma_profile,6,4,2,0.029489189947695876
Li-8,sigma_profile,6,4,4,0.46541440231290443
Li-8,sigma_profile,6,4,5,0.5050964077393997
Li-13b,sigma_profile,6,2,2,0.38687574261347235
Li-13b,sigma_profile,6,2,4,0.3287781716079876
Li-13b,sigma_profile,6,2,5,0.2843460857785401
07088KW,sigma_profile,7,2,2,0.25801995465707517
07088KW,sigma_profile,7,2,4,0.3781383834726162
07088KW,sigma_profile,7,2,5,0.36384166187030864
08117KW,sigma_profile,7,2,2,0.5706459957939943
08117KW,sigma_profile,7,2,4,0.28046525398114647
08117KW,sigma_profile,7,2,5,0.1488887502248591
PCH-3,sigma_profile,7,2,2,0.041226950266977244
PCH-3,sigma_profile,7,2,4,0.4547298980536682
PCH-3,sigma_profile,7,2,5,0.5040431516793545
PCH-8,sigma_profile,7,2,2,0.05178784925095826
PCH-8,sigma_profile,7,2,4,0.4063255150746116
PCH-8,sigma_profile,7,2,5,0.5418866356744301
PYP606,sigma_profile,7,2,2,0.8447943076919389
PYP606,sigma_profile,7,2,4,0.08558635801062293
PYP606,sigma_profile,7,2,5,0.06961933429743832
PYP607,sigma_profile,7,2,2,0.8400385325704699
PYP607,sigma_profile,7,2,4,0.08165398307347718
PYP607,sigma_profile,7,2,5,0.07830748435605298
RO-CM-1510,sigma_profile,7,2,2,0.7611423481789489
RO-CM-1510,sigma_profile,7,2,4,0.14619980503255278
RO-CM-1510,sigma_profile,7,2,5,0.09265784678849823
Comp92,sigma_profile,7,2,2,0.965052619784235
Comp92,sigma_profile,7,2,4,0.02416048098813743
Comp92,sigma_profile,7,2,5,0.010786899227627461
HP5N,sigma_profile,7,2,2,0.8120540963229312
HP5N,sigma_profile,7,2,4,0.07306504560712994
HP5N,sigma_profile,7,2,5,0.11488085806993883
1O(M-O3)PEPEBNO2,sigma_profile,7,4,2,0.26673286592599293
1O(M-O3)PEPEBNO2,sigma_profile,7,4,4,0.4280317790838261
1O(M-O3)PEPEBNO2,sigma_profile,7,4,5,0.3052353549901809
1O(M-O8)PEPEBNO2,sigma_profile,7,4,2,0.35127235789580796
1O(M-O8)PEPEBNO2,sigma_profile,7,4,4,0.34714123065564234
1O(M-O8)PEPEBNO2,sigma_profile,7,4,5,0.30158641144854964
5-8,sigma_profile,7,4,2,0.5618119853420555
5-8,sigma_profile,7,4,4,0.22083475536216418
5-8,sigma_profile,7,4,5,0.21735325929578023
NT3F-3,sigma_profile,7,2,2,0.24687416418489672
NT3F-3,sigma_profile,7,2,4,0.438896853012009
NT3F-3,sigma_profile,7,2,5,0.31422898280309425
Sulfur-2,sigma_profile,7,5,2,0.24795843914575202
Sulfur-2,sigma_profile,7,5,4,0.45419485190450676
Sulfur-2,sigma_profile,7,5,5,0.2978467089497413
DIO-1,sigma_profile,7,5,2,0.04548991596679831
DIO-1,sigma_profile,7,5,4,0.45892751900766704
DIO-1,sigma_profile,7,5,5,0.4955825650255347
2-2-Z2,sigma_profile,7,2,2,0.34147092494239584
2-2-Z2,sigma_profile,7,2,4,0.3115862514456936
2-2-Z2,sigma_profile,7,2,5,0.34694282361191064
Li-1c,sigma_profile,7,4,2,0.12837115114154873
Li-1c,sigma_profile,7,4,4,0.4109944200061962
Li-1c,sigma_profile,7,4,5,0.4606344288522551
Li-12a,sigma_profile,7,4,2,0.411538332993884
Li-12a,sigma_profile,7,4,4,0.3673002088089389
Li-12a,sigma_profile,7,4,5,0.22116145819717717
Li-12b,sigma_profile,7,2,2,0.4172879767373894
Li-12b,sigma_profile,7,2,4,0.3593487894229873
Li-12b,sigma_profile,7,2,5,0.2233632338396233
Li-12c,sigma_profile,7,2,2,0.593574977017417
Li-12c,sigma_profile,7,2,4,0.2964445173063864
Li-12c,sigma_profile,7,2,5,0.10998050567619666
Li-23,sigma_profile,7,4,2,0.1828810741485373
Li-23,sigma_profile,7,4,4,0.4047789831425834
Li-23,sigma_profile,7,4,5,0.4123399427088793
Li-24,sigma_profile,7,2,2,0.3453387326483989
Li-24,sigma_profile,7,2,4,0.29116758665474524
Li-24,sigma_profile,7,2,5,0.3634936806968559
Li-29,sigma_profile,7,2,2,0.3181771768472357
Li-29,sigma_profile,7,2,4,0.3844469564489012
Li-29,sigma_profile,7,2,5,0.29737586670386307
RT08062,sigma_profile,8,2,2,0.3065018215371579
RT08062,sigma_profile,8,2,4,0.36015758539538706
RT08062,sigma_profile,8,2,5,0.33334059306745506
06100KW,sigma_profile,8,2,2,0.5718866064695838
06100KW,sigma_profile,8,2,4,0.2730046113096432
06100KW,sigma_profile,8,2,5,0.15510878222077312
09078KW,sigma_profile,8,2,2,0.2641044656282507
09078KW,sigma_profile,8,2,4,0.39313731791545625
09078KW,sigma_profile,8,2,5,0.3427582164562931
07039KW,sigma_profile,8,2,2,0.4722604939412022
07039KW,sigma_profile,8,2,4,0.27377254019997155
07039KW,sigma_profile,8,2,5,0.25396696585882633
Acid2,sigma_profile,8,2,2,0.28343574401741783
Acid2,sigma_profile,8,2,4,0.3625085787472693
Acid2,sigma_profile,8,2,5,0.35405567723531284
Acid3,sigma_profile,8,2,2,0.20438734961020827
Acid3,sigma_profile,8,2,4,0.3864727091441306
Acid3,sigma_profile,8,2,5,0.4091399412456611
CCH-7,sigma_profile,8,2,2,0.7403577901036595
CCH-7,sigma_profile,8,2,4,0.14288412877164933
CCH-7,sigma_profile,8,2,5,0.11675808112469116
CCH-301,sigma_profile,8,2,2,0.5849337475504591
CCH-301,sigma_profile,8,2,4,0.2532485501896522
CCH-301,sigma_profile,8,2,5,0.16181770225988867
Comp119,sigma_profile,8,2,2,0.663126508300603
Comp119,sigma_profile,8,2,4,0.15346422293174117
Comp119,sigma_profile,8,2,5,0.18340926876765576
5-4,sigma_profile,8,4,2,0.3209023243535278
5-4,sigma_profile,8,4,4,0.3769604939290874
5-4,sigma_profile,8,4,5,0.30213718171738474
6-1,sigma_profile,8,4,2,0.23715516395749703
6-1,sigma_profile,8,4,4,0.4342805483575628
6-1,sigma_profile,8,4,5,0.3285642876849402
3JK,sigma_profile,8,5,2,0.036977009836130746
3JK,sigma_profile,8,5,4,0.45633614355924007
3JK,sigma_profile,8,5,5,0.5066868466046291
NT3F-2,sigma_profile,8,2,2,0.2782782822251973
NT3F-2,sigma_profile,8,2,4,0.4115952293578522
NT3F-2,sigma_profile,8,2,5,0.31012648841695056
NT3F-7,sigma_profile,8,2,2,0.3788401013088934
NT3F-7,sigma_profile,8,2,4,0.321474005614373
NT3F-7,sigma_profile,8,2,5,0.29968589307673366
Sulfur-13,sigma_profile,8,2,2,0.266309562045078
Sulfur-13,sigma_profile,8,2,4,0.41301054667339493
Sulfur-13,sigma_profile,8,2,5,0.320679891281527
Sulfur-19,sigma_profile,8,2,2,0.37999886339712013
Sulfur-19,sigma_profile,8,2,4,0.2973427804717003
Sulfur-19,sigma_profile,8,2,5,0.32265835613117955
EST-4,sigma_profile,8,4,2,0.11877546579398159
EST-4,sigma_profile,8,4,4,0.42229752416723015
EST-4,sigma_profile,8,4,5,0.45892701003878833
SCUT22c,sigma_profile,8,5,2,0.11805227340465269
SCUT22c,sigma_profile,8,5,4,0.41506769661716114
SCUT22c,sigma_profile,8,5,5,0.46688002997818606
M-1-1,sigma_profile,8,4,2,0.10736254808330971
M-1-1,sigma_profile,8,4,4,0.4183601404229395
M-1-1,sigma_profile,8,4,5,0.47427731149375074
M-1-2,sigma_profile,8,4,2,0.1098026120684072
M-1-2,sigma_profile,8,4,4,0.41367683732714733
M-1-2,sigma_profile,8,4,5,0.4765205506044455
Li-13a,sigma_profile,8,2,2,0.4048492861592991
Li-13a,sigma_profile,8,2,4,0.3064265549994613
Li-13a,sigma_profile,8,2,5,0.28872415884123964
Li-16,sigma_profile,8,4,2,0.27957151849667927
Li-16,sigma_profile,8,4,4,0.3538080099168331
Li-16,sigma_profile,8,4,5,0.36662047158648764
Li-21,sigma_profile,8,2,2,0.19882396882768372
Li-21,sigma_profile,8,2,4,0.39381629386229783
Li-21,sigma_profile,8,2,5,0.40735973731001845
07031KW,sigma_profile,9,2,2,0.3488012268805297
07031KW,sigma_profile,9,2,4,0.36090350784780556
07031KW,sigma_profile,9,2,5,0.29029526527166477
PR09089,sigma_profile,9,2,2,0.7744123325318177
PR09089,sigma_profile,9,2,4,0.1709614509093574
PR09089,sigma_profile,9,2,5,0.05462621655882496
06107KW,sigma_profile,9,2,2,0.795603447313011
06107KW,sigma_profile,9,2,4,0.15492939890727095
06107KW,sigma_profile,9,2,5,0.049467153779718144
06131KW,sigma_profile,9,2,2,0.6566307477214638
06131KW,sigma_profile,9,2,4,0.22101965418924163
06131KW,sigma_profile,9,2,5,0.12234959808929446
07056KW,sigma_profile,9,2,2,0.7425050032891204
07056KW,sigma_profile,9,2,4,0.1578420451614428
07056KW,sigma_profile,9,2,5,0.09965295154943678
07038KW,sigma_profile,9,2,2,0.5288707702632323
07038KW,sigma_profile,9,2,4,0.23884391214481238
07038KW,sigma_profile,9,2,5,0.23228531759195536
7OCB,sigma_profile,9,2,2,0.40250861011804207
7OCB,sigma_profile,9,2,4,0.362409296789366
7OCB,sigma_profile,9,2,5,0.23508209309259182
HP33,sigma_profile,9,2,2,0.74015371864256
HP33,sigma_profile,9,2,4,0.1491345811848684
HP33,sigma_profile,9,2,5,0.11071170017257172
RM734,sigma_profile,9,4,2,0.2669356856379298
RM734,sigma_profile,9,4,4,0.4233746354138961
RM734,sigma_profile,9,4,5,0.3096896789481742
EC2F,sigma_profile,9,5,2,0.2337014781962317
EC2F,sigma_profile,9,5,4,0.4144290462247162
EC2F,sigma_profile,9,5,5,0.35186947557905207
EC4F,sigma_profile,9,2,2,0.2191660438470302
EC4F,sigma_profile,9,2,4,0.42658021961806764
EC4F,sigma_profile,9,2,5,0.35425373653490216
5-5,sigma_profile,9,4,2,0.409904925627729
5-5,sigma_profile,9,4,4,0.33487938609100915
5-5,sigma_profile,9,4,5,0.25521568828126207
6-3,sigma_profile,9,2,2,0.2508052656611188
6-3,sigma_profile,9,2,4,0.4177238288452107
6-3,sigma_profile,9,2,5,0.3314709054936704
6-4,sigma_profile,9,2,2,0.2624962478924235
6-4,sigma_profile,9,2,4,0.40748926895969584
6-4,sigma_profile,9,2,5,0.33001448314788073
6-9,sigma_profile,9,2,2,0.49971302685225355
6-9,sigma_profile,9,2,4,0.25733802958043817
6-9,sigma_profile,9,2,5,0.2429489435673083
NT3-6,sigma_profile,9,4,2,0.3813484191930346
NT3-6,sigma_profile,9,4,4,0.33981754547961934
NT3-6,sigma_profile,9,4,5,0.2788340353273461
DIO-2,sigma_profile,9,5,2,0.352054651434211
DIO-2,sigma_profile,9,5,4,0.3449928628528593
DIO-2,sigma_profile,9,5,5,0.3029524857129297
S2,sigma_profile,9,4,2,0.21253906181491478
S2,sigma_profile,9,4,4,0.4465256612777016
S2,sigma_profile,9,4,5,0.3409352769073836
S5,sigma_profile,9,4,2,0.23274270142582523
S5,sigma_profile,9,4,4,0.4203321959688875
S5,sigma_profile,9,4,5,0.3469251026052873
Li-5b,sigma_profile,9,4,2,0.3150238079979452
Li-5b,sigma_profile,9,4,4,0.3601217881714534
Li-5b,sigma_profile,9,4,5,0.32485440383060143
Li-9b,sigma_profile,9,2,2,0.3630661573651837
Li-9b,sigma_profile,9,2,4,0.3246854860479654
Li-9b,sigma_profile,9,2,5,0.31224835658685096
Li-11c,sigma_profile,9,2,2,0.37156294373112403
Li-11c,sigma_profile,9,2,4,0.35905517750509425
Li-11c,sigma_profile,9,2,5,0.26938187876378156
Li-17a,sigma_profile,9,2,2,0.5225579157352735
Li-17a,sigma_profile,9,2,4,0.3076478209354772
Li-17a,sigma_profile,9,2,5,0.16979426332924927
06115KW,sigma_profile,10,2,2,0.6564055814365821
06115KW,sigma_profile,10,2,4,0.2249755792599558
06115KW,sigma_profile,10,2,5,0.118618839303462
MJ01041,sigma_profile,10,2,2,0.800270560687136
MJ01041,sigma_profile,10,2,4,0.059146063187613326
MJ01041,sigma_profile,10,2,5,0.14058337612525068
RT08050,sigma_profile,10,2,2,0.2660448364092857
RT08050,sigma_profile,10,2,4,0.3902786835932873
RT08050,sigma_profile,10,2,5,0.343676479997427
06101KW,sigma_profile,10,2,2,0.8500027691279222
06101KW,sigma_profile,10,2,4,0.10664922363201336
06101KW,sigma_profile,10,2,5,0.04334800724006457
08125KW,sigma_profile,10,2,2,0.7491731204006905
08125KW,sigma_profile,10,2,4,0.18111419013871585
08125KW,sigma_profile,10,2,5,0.06971268946059361
08128KW,sigma_profile,10,2,2,0.32901068774045794
08128KW,sigma_profile,10,2,4,0.39971690705330587
08128KW,sigma_profile,10,2,5,0.27127240520623636
Acid1,sigma_profile,10,2,2,0.3335130076678656
Acid1,sigma_profile,10,2,4,0.34141008574521325
Acid1,sigma_profile,10,2,5,0.3250769065869211
Comp36,sigma_profile,10,2,2,0.7341195004169386
Comp36,sigma_profile,10,2,4,0.1538207526271521
Comp36,sigma_profile,10,2,5,0.11205974695590933
Comp49,sigma_profile,10,2,2,0.6458034825958435
Comp49,sigma_profile,10,2,4,0.21005493949119844
Comp49,sigma_profile,10,2,5,0.14414157791295817
Comp93,sigma_profile,10,2,2,0.8500346539345569
Comp93,sigma_profile,10,2,4,0.1339318222971287
Comp93,sigma_profile,10,2,5,0.016033523768314434
EC7F,sigma_profile,10,2,2,0.2951434873663413
EC7F,sigma_profile,10,2,4,0.3756644947230294
EC7F,sigma_profile,10,2,5,0.3291920179106293
RM734-2,sigma_profile,10,4,2,0.28892014126384036
RM734-2,sigma_profile,10,4,4,0.4090607540508656
RM734-2,sigma_profile,10,4,5,0.302019104685294
5-7,sigma_profile,10,4,2,0.48085434888401424
5-7,sigma_profile,10,4,4,0.2781638532054198
5-7,sigma_profile,10,4,5,0.2409817979105661
NT3-1,sigma_profile,10,4,2,0.25889282585490714
NT3-1,sigma_profile,10,4,4,0.4225497229386918
NT3-1,sigma_profile,10,4,5,0.31855745120640105
NT3-2,sigma_profile,10,4,2,0.3185202388262013
NT3-2,sigma_profile,10,4,4,0.4010077444761429
NT3-2,sigma_profile,10,4,5,0.28047201669765576
Sulfur-14,sigma_profile,10,5,2,0.29497096066466416
Sulfur-14,sigma_profile,10,5,4,0.3800727617594765
Sulfur-14,sigma_profile,10,5,5,0.32495627757585926
S6,sigma_profile,10,2,2,0.22473361670501518
S6,sigma_profile,10,2,4,0.42417632153165213
S6,sigma_profile,10,2,5,0.3510900617633327
1-2-Z1,sigma_profile,10,4,2,0.49052491843164303
1-2-Z1,sigma_profile,10,4,4,0.24833628054037238
1-2-Z1,sigma_profile,10,4,5,0.2611388010279845
SCUT22d,sigma_profile,10,5,2,0.19016311410339268
SCUT22d,sigma_profile,10,5,4,0.3770322019275702
SCUT22d,sigma_profile,10,5,5,0.4328046839690371
M-2-2,sigma_profile,10,4,2,0.1295324082794298
M-2-2,sigma_profile,10,4,4,0.39408622619043715
M-2-2,sigma_profile,10,4,5,0.4763813655301331
Li-9a,sigma_profile,10,2,2,0.3547275685199145
Li-9a,sigma_profile,10,2,4,0.3327408824845559
Li-9a,sigma_profile,10,2,5,0.31253154899552954
Li-10b,sigma_profile,10,2,2,0.3700670620290259
Li-10b,sigma_profile,10,2,4,0.31978249872835385
Li-10b,sigma_profile,10,2,5,0.3101504392426203
Li-18,sigma_profile,10,2,2,0.41820322426191786
Li-18,sigma_profile,10,2,4,0.3536427011645198
Li-18,sigma_profile,10,2,5,0.2281540745735622
MJ01077,graphmol_conf0,1,2,2,0.9811096645589533
MJ01077,graphmol_conf0,1,2,4,0.0055323313350188336
MJ01077,graphmol_conf0,1,2,5,0.013358004106027721
MJ01075,graphmol_conf0,1,2,2,0.944369818005438
MJ01075,graphmol_conf0,1,2,4,0.02794951921789589
MJ01075,graphmol_conf0,1,2,5,0.027680662776666056
RT09068,graphmol_conf0,1,2,2,0.9661001592228624
RT09068,graphmol_conf0,1,2,4,0.005525008604541404
RT09068,graphmol_conf0,1,2,5,0.028374832172596093
07004KW,graphmol_conf0,1,2,2,0.8082510320252394
07004KW,graphmol_conf0,1,2,4,0.013339499970612002
07004KW,graphmol_conf0,1,2,5,0.17840946800414864
08118KW,graphmol_conf0,1,2,2,0.6742319155111391
08118KW,graphmol_conf0,1,2,4,0.03894371911842601
08118KW,graphmol_conf0,1,2,5,0.286824365370435
09079KW,graphmol_conf0,1,2,2,0.8158359610936379
09079KW,graphmol_conf0,1,2,4,0.13662274195668958
09079KW,graphmol_conf0,1,2,5,0.047541296949672504
Acid4,graphmol_conf0,1,2,2,0.6567546541025995
Acid4,graphmol_conf0,1,2,4,0.006877256638574784
Acid4,graphmol_conf0,1,2,5,0.3363680892588257
Comp89,graphmol_conf0,1,2,2,0.4347776311840254
Comp89,graphmol_conf0,1,2,4,0.24918165593727384
Comp89,graphmol_conf0,1,2,5,0.3160407128787007
Comp120,graphmol_conf0,1,2,2,0.9887857548856468
Comp120,graphmol_conf0,1,2,4,0.0013991796931758468
Comp120,graphmol_conf0,1,2,5,0.009815065421177356
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,2,0.21062346331311396
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,4,0.5867729415366905
1O(M-O2)PEPEBNO2,graphmol_conf0,1,4,5,0.20260359515019555
RM734-3,graphmol_conf0,1,2,2,0.1964366546668412
RM734-3,graphmol_conf0,1,2,4,0.4173096836622777
RM734-3,graphmol_conf0,1,2,5,0.3862536616708811
6-2,graphmol_conf0,1,2,2,0.3002152078153195
6-2,graphmol_conf0,1,2,4,0.3419375469254631
6-2,graphmol_conf0,1,2,5,0.35784724525921735
6-5,graphmol_conf0,1,2,2,0.1612421879177557
6-5,graphmol_conf0,1,2,4,0.55753571170225
6-5,graphmol_conf0,1,2,5,0.28122210037999423
UUQU-4-N,graphmol_conf0,1,2,2,0.295379641088599
UUQU-4-N,graphmol_conf0,1,2,4,0.34909917993368733
UUQU-4-N,graphmol_conf0,1,2,5,0.3555211789777137
NT3-7,graphmol_conf0,1,4,2,0.11416116238526974
NT3-7,graphmol_conf0,1,4,4,0.5936773984107917
NT3-7,graphmol_conf0,1,4,5,0.2921614392039385
NT3F-4,graphmol_conf0,1,2,2,0.1942708468609079
NT3F-4,graphmol_conf0,1,2,4,0.47034606853843536
NT3F-4,graphmol_conf0,1,2,5,0.33538308460065674
S3,graphmol_conf0,1,4,2,0.22829064605865898
S3,graphmol_conf0,1,4,4,0.4716808172123604
S3,graphmol_conf0,1,4,5,0.30002853672898055
O5,graphmol_conf0,1,4,2,0.1784173617490714
O5,graphmol_conf0,1,4,4,0.4666767659564024
O5,graphmol_conf0,1,4,5,0.35490587229452614
SCUT22b,graphmol_conf0,1,5,2,0.2141489754942402
SCUT22b,graphmol_conf0,1,5,4,0.2725076373331166
SCUT22b,graphmol_conf0,1,5,5,0.5133433871726432
M-1-0,graphmol_conf0,1,5,2,0.07251980109075777
M-1-0,graphmol_conf0,1,5,4,0.6924252645929609
M-1-0,graphmol_conf0,1,5,5,0.2350549343162813
M-2-1,graphmol_conf0,1,4,2,0.0551428656857058
M-2-1,graphmol_conf0,1,4,4,0.6802959941986111
M-2-1,graphmol_conf0,1,4,5,0.26456114011568305
Li-2a,graphmol_conf0,1,4,2,0.3541584834311231
Li-2a,graphmol_conf0,1,4,4,0.2160553327998549
Li-2a,graphmol_conf0,1,4,5,0.42978618376902195
Li-11a,graphmol_conf0,1,2,2,0.11521249499522847
Li-11a,graphmol_conf0,1,2,4,0.4083723857993516
Li-11a,graphmol_conf0,1,2,5,0.47641511920541996
Li-22,graphmol_conf0,1,2,2,0.10252483703657786
Li-22,graphmol_conf0,1,2,4,0.5333197093113278
Li-22,graphmol_conf0,1,2,5,0.36415545365209445
06121KW,graphmol_conf0,2,2,2,0.9991548813987666
06121KW,graphmol_conf0,2,2,4,0.0005818826791121091
06121KW,graphmol_conf0,2,2,5,0.00026323592212128575
MJ01066,graphmol_conf0,2,2,2,0.8747685480818386
MJ01066,graphmol_conf0,2,2,4,0.10207358806469267
MJ01066,graphmol_conf0,2,2,5,0.023157863853468675
PR10004,graphmol_conf0,2,2,2,0.9462029978141824
