molecule_id,family,y_true,y_score,cv_fold
MJ01056,graphmol_dipole,0,0.00908987012819778,4
RT08049,graphmol_dipole,0,0.0040238797058168825,4
07080KW,graphmol_dipole,0,0.0527022617793726,4
Acid5-HOBA,graphmol_dipole,0,0.005683495846387213,4
RO-CM-4513,graphmol_dipole,0,0.005818944926575033,4
RO-CM-1540,graphmol_dipole,0,0.002896705264661353,4
Comp97,graphmol_dipole,0,0.00736675115325802,4
5-2,graphmol_dipole,1,0.6494388478363595,4
5-3,graphmol_dipole,1,0.8748624531924526,4
NT3-6,graphmol_dipole,1,0.8015591572841233,4
NT3F-6,graphmol_dipole,0,0.8562015735931231,4
Sulfur-12,graphmol_dipole,0,0.531999330777104,4
Sulfur-18,graphmol_dipole,0,0.4470765494939348,4
O6,graphmol_dipole,0,0.45352507675236386,4
SCUT1a,graphmol_dipole,1,0.8426164256130347,4
SCUT7a,graphmol_dipole,1,0.5798967043286735,4
SCUT23a,graphmol_dipole,0,0.8915083217927195,4
M-1-1,graphmol_dipole,1,0.8835183128694594,4
Li-1b,graphmol_dipole,0,0.49682956373086146,4
Li-5a,graphmol_dipole,0,0.7610481641318528,4
Li-5c,graphmol_dipole,1,0.8173164912712488,4
Li-8,graphmol_dipole,1,0.8108086335366074,4
Li-11b,graphmol_dipole,0,0.4339948829916609,4
Li-15,graphmol_dipole,1,0.756232389014795,4
07007KW,graphmol_dipole,0,0.00502537686458256,5
07094KW,graphmol_dipole,0,0.01851084715948069,5
07129KW,graphmol_dipole,0,0.06465275251447744,5
07036KW,graphmol_dipole,0,0.012075754931479329,5
07035KW,graphmol_dipole,0,0.05623470648351955,5
5CB,graphmol_dipole,0,0.10990231055461898,5
6OCB,graphmol_dipole,0,0.06802639163865146,5
RO-CM-7037,graphmol_dipole,0,0.0014307315446299839,5
PYP609,graphmol_dipole,0,0.0068809141636364,5
I35,graphmol_dipole,0,0.2210623298221933,5
5-7,graphmol_dipole,1,0.9187490178669265,5
6-8,graphmol_dipole,0,0.946879475151773,5
3JK,graphmol_dipole,1,0.7590390955054039,5
NT3F-5,graphmol_dipole,0,0.8949528653190414,5
EST-4,graphmol_dipole,1,0.5350099665873709,5
S4,graphmol_dipole,0,0.6315117858790442,5
2-2-Z0,graphmol_dipole,1,0.668890495276164,5
SCUT22b,graphmol_dipole,1,0.7843439529520458,5
M-1-2,graphmol_dipole,1,0.8590791686585894,5
Li-4c,graphmol_dipole,1,0.9170293535162829,5
Li-12a,graphmol_dipole,1,0.49191076385592547,5
Li-14,graphmol_dipole,0,0.5598348910806009,5
Li-16,graphmol_dipole,1,0.8252506052516193,5
Li-20,graphmol_dipole,0,0.16711119098911617,5
PR07117,graphmol_dipole,0,0.008730435818389533,6
06129KW,graphmol_dipole,0,0.000335648762728967,6
06128KW,graphmol_dipole,0,0.0011039020312386802,6
06120KW,graphmol_dipole,0,0.0027374036335361396,6
MJ01064,graphmol_dipole,0,0.005040733133099917,6
01031MR,graphmol_dipole,0,0.02060239286773571,6
MBBA,graphmol_dipole,0,0.00010033698036593948,6
Comp114,graphmol_dipole,0,0.568512884370477,6
BCH5,graphmol_dipole,0,0.6150677361744281,6
HH33,graphmol_dipole,0,0.3486463239879526,6
EC8F,graphmol_dipole,0,0.4770897994300231,6
1O(M-O1)PEPEBNO2,graphmol_dipole,1,0.9075967979645015,6
1O(M-O3)PEPEBNO2,graphmol_dipole,1,0.8795878273151089,6
1O(M-O4)PEPEBNO2,graphmol_dipole,1,0.821895889332239,6
1O(M-O9)PEPEBNO2,graphmol_dipole,1,0.8953840894099696,6
5-6,graphmol_dipole,1,0.8699723471560359,6
NT3-7,graphmol_dipole,1,0.889753012286453,6
DIO-1,graphmol_dipole,1,0.3743795987323124,6
S7,graphmol_dipole,0,0.828391681258873,6
1-2-Z1,graphmol_dipole,1,0.6902102040684207,6
Li-1a,graphmol_dipole,0,0.29531488194296757,6
Li-3a,graphmol_dipole,0,0.4083977989706512,6
Li-4b,graphmol_dipole,1,0.826601506483179,6
Li-13b,graphmol_dipole,0,0.13012668987422582,6
07088KW,graphmol_dipole,0,0.014122715307858911,7
08117KW,graphmol_dipole,0,0.012538696653978198,7
PCH-3,graphmol_dipole,0,0.009137672790137432,7
PCH-8,graphmol_dipole,0,0.20172011243811314,7
PYP606,graphmol_dipole,0,0.0013250275487689243,7
PYP607,graphmol_dipole,0,0.0018040308664858118,7
RO-CM-1510,graphmol_dipole,0,0.0025800345515960025,7
Comp92,graphmol_dipole,0,0.0001631325348862939,7
HP5N,graphmol_dipole,0,0.41919714797340857,7
1O(M-O2)PEPEBNO2,graphmol_dipole,1,0.7313725852341401,7
1O(M-O8)PEPEBNO2,graphmol_dipole,1,0.8701477422370325,7
NT3-5,graphmol_dipole,1,0.8846785788869468,7
NT3F-3,graphmol_dipole,0,0.821301121271543,7
S2,graphmol_dipole,1,0.7029768061792582,7
2-2-Z2,graphmol_dipole,0,0.7498813217783654,7
M-0-0,graphmol_dipole,1,0.9038144955878313,7
M-0-1,graphmol_dipole,1,0.8861507435119418,7
Li-1c,graphmol_dipole,1,0.41915155063266657,7
Li-6b,graphmol_dipole,1,0.6916947464858182,7
Li-12b,graphmol_dipole,0,0.5774624345140065,7
Li-12c,graphmol_dipole,0,0.6415116263283017,7
Li-24,graphmol_dipole,0,0.2988393545358119,7
Li-29,graphmol_dipole,0,0.6223294563626676,7
RT08062,graphmol_dipole,0,0.0012794267853058338,8
06100KW,graphmol_dipole,0,0.009173889226372807,8
09078KW,graphmol_dipole,0,0.02666292639945366,8
07039KW,graphmol_dipole,0,0.1516571456979741,8
Acid2,graphmol_dipole,0,0.07697798208087402,8
Acid3,graphmol_dipole,0,0.11630789383430708,8
CCH-7,graphmol_dipole,0,0.003035775665634216,8
CCH-301,graphmol_dipole,0,0.018655173322945175,8
Comp119,graphmol_dipole,0,0.5006743850728086,8
DIO,graphmol_dipole,1,0.47976522547039546,8
5-4,graphmol_dipole,1,0.7489560063477235,8
NT3F-2,graphmol_dipole,0,0.6122558618931355,8
NT3F-7,graphmol_dipole,0,0.9513279658241991,8
Sulfur-2,graphmol_dipole,1,0.7401452636576747,8
Sulfur-13,graphmol_dipole,0,0.5586455627668024,8
Sulfur-19,graphmol_dipole,0,0.27107659968270664,8
EST-3,graphmol_dipole,1,0.32236416833861176,8
SCUT22d,graphmol_dipole,1,0.9018252048711582,8
M-2-0,graphmol_dipole,1,0.9225113701410668,8
Li-2a,graphmol_dipole,1,0.45126678315798263,8
Li-5b,graphmol_dipole,1,0.7374926242401295,8
Li-13a,graphmol_dipole,0,0.12230207613214714,8
Li-21,graphmol_dipole,0,0.09856892894161651,8
07031KW,graphmol_dipole,0,0.014220984214825708,9
PR09089,graphmol_dipole,0,0.008647469943908723,9
06107KW,graphmol_dipole,0,0.01901797619153267,9
06131KW,graphmol_dipole,0,0.016639637227929976,9
07056KW,graphmol_dipole,0,0.05947456029118493,9
07038KW,graphmol_dipole,0,0.08914010675398866,9
7OCB,graphmol_dipole,0,0.021568593398644764,9
HP33,graphmol_dipole,0,0.39376362925103897,9
RM734,graphmol_dipole,1,0.8060216912307453,9
EC4F,graphmol_dipole,0,0.5978437955023227,9
5-9,graphmol_dipole,1,0.9032553474765204,9
6-3,graphmol_dipole,0,0.8398684579537188,9
6-4,graphmol_dipole,0,0.7382440749667945,9
6-9,graphmol_dipole,0,0.9279720355763896,9
EST-2,graphmol_dipole,1,0.4534206451564209,9
S5,graphmol_dipole,1,0.7310781753113823,9
S8,graphmol_dipole,1,0.7642873810338983,9
M-1-0,graphmol_dipole,1,0.9208002147891822,9
M-2-1,graphmol_dipole,1,0.8966476301806044,9
Li-7,graphmol_dipole,1,0.6548929941560484,9
Li-9b,graphmol_dipole,0,0.5233840500501401,9
Li-11c,graphmol_dipole,0,0.2967169367975046,9
Li-17a,graphmol_dipole,0,0.6652348346102188,9
06115KW,graphmol_dipole,0,0.0007739654511477245,10
MJ01041,graphmol_dipole,0,0.04230239315765641,10
RT08050,graphmol_dipole,0,0.000812197844648909,10
06101KW,graphmol_dipole,0,0.019333790570651047,10
08125KW,graphmol_dipole,0,0.030484151247111867,10
08128KW,graphmol_dipole,0,0.0061696341677952024,10
Acid1,graphmol_dipole,0,0.002249364206233806,10
Comp36,graphmol_dipole,0,0.0017311630963235218,10
Comp49,graphmol_dipole,0,0.015321181268161638,10
Comp93,graphmol_dipole,0,4.144065996287872e-05,10
EC5F,graphmol_dipole,1,0.6680437583224439,10
EC7F,graphmol_dipole,0,0.6921581767907093,10
RM734-2,graphmol_dipole,1,0.627994001832028,10
NT3-1,graphmol_dipole,1,0.7421067855623965,10
NT3-3,graphmol_dipole,1,0.8665410027590977,10
Sulfur-15,graphmol_dipole,1,0.23330353836743223,10
DIO-2,graphmol_dipole,1,0.8407157395940363,10
DIO-3,graphmol_dipole,1,0.763318976368826,10
S6,graphmol_dipole,0,0.764220271077424,10
1-2-Z2,graphmol_dipole,1,0.6657619946057651,10
Li-9a,graphmol_dipole,0,0.6352454188133937,10
Li-10b,graphmol_dipole,0,0.6204536681206806,10
Li-18,graphmol_dipole,0,0.719000259100292,10
